index,image_path,class_id,pos_neg,bbox_path,mask_path
231,.\train\images\pcb133rec1_jpg.rf.e79752de1703b38756290e00e5265f9a.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb133rec1_jpg.rf.2a2d996c2aade47ee31240546f9fdf9e.txt,
232,.\train\images\pcb134rec1_jpg.rf.41945394261c00b94e92614e8a09bc61.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb134rec1_jpg.rf.41945394261c00b94e92614e8a09bc61.txt,
233,.\train\images\pcb134rec1_jpg.rf.51eb9a5633ef658614ada0762b6e7cc6.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb134rec1_jpg.rf.41945394261c00b94e92614e8a09bc61.txt,
234,.\train\images\pcb134rec1_jpg.rf.8981d4bb99802590e51995dda57fa82d.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb134rec1_jpg.rf.41945394261c00b94e92614e8a09bc61.txt,
235,.\train\images\pcb134rec1_jpg.rf.94965b213488bc75497b1fdfe8dac6f8.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb134rec1_jpg.rf.41945394261c00b94e92614e8a09bc61.txt,
236,.\train\images\pcb137rec1_jpg.rf.00e9fdef843060f077ae79d45f617eff.jpg,[ 1  9 15],1,.\train\labels\pcb137rec1_jpg.rf.00e9fdef843060f077ae79d45f617eff.txt,
237,.\train\images\pcb137rec1_jpg.rf.4e2e682249b9b64dd698d83579f78e53.jpg,[ 1  9 15],1,.\train\labels\pcb137rec1_jpg.rf.00e9fdef843060f077ae79d45f617eff.txt,
238,.\train\images\pcb137rec1_jpg.rf.68fa4af4a20d073ca0cbcafc71177eb7.jpg,[ 1  9 15],1,.\train\labels\pcb137rec1_jpg.rf.00e9fdef843060f077ae79d45f617eff.txt,
239,.\train\images\pcb137rec1_jpg.rf.9dc12a666f6f97c10af631afcf30a050.jpg,[ 1  9 15],1,.\train\labels\pcb137rec1_jpg.rf.00e9fdef843060f077ae79d45f617eff.txt,
240,.\train\images\pcb138rec1_jpg.rf.28c6beb526dfb15cda4a7ccea8a470b7.jpg,[ 1  4  9 15 22],1,.\train\labels\pcb138rec1_jpg.rf.28c6beb526dfb15cda4a7ccea8a470b7.txt,
241,.\train\images\pcb138rec1_jpg.rf.46e55d87aa475161f14715df1e14a9bf.jpg,[ 1  4  9 15 22],1,.\train\labels\pcb138rec1_jpg.rf.28c6beb526dfb15cda4a7ccea8a470b7.txt,
242,.\train\images\pcb138rec1_jpg.rf.7f24a2aba47217953106ad168c9679eb.jpg,[ 1  4  9 15 22],1,.\train\labels\pcb138rec1_jpg.rf.28c6beb526dfb15cda4a7ccea8a470b7.txt,
243,.\train\images\pcb138rec1_jpg.rf.c83989bdcfb56b403023bac1bd172c14.jpg,[ 1  4  9 15 22],1,.\train\labels\pcb138rec1_jpg.rf.28c6beb526dfb15cda4a7ccea8a470b7.txt,
244,.\train\images\pcb139rec1_jpg.rf.504ccff5fb5e39f34365300defa35def.jpg,[ 1  4  9 15],1,.\train\labels\pcb139rec1_jpg.rf.504ccff5fb5e39f34365300defa35def.txt,
245,.\train\images\pcb139rec1_jpg.rf.5bec4107549231c1350f63a99a5d6bd8.jpg,[ 1  4  9 15],1,.\train\labels\pcb139rec1_jpg.rf.504ccff5fb5e39f34365300defa35def.txt,
246,.\train\images\pcb139rec1_jpg.rf.7d3842bbbce9c7ad9439b706f82a8e5a.jpg,[ 1  4  9 15],1,.\train\labels\pcb139rec1_jpg.rf.504ccff5fb5e39f34365300defa35def.txt,
247,.\train\images\pcb139rec1_jpg.rf.aa50b3435a26d79aef93cba6f0f82b05.jpg,[ 1  4  9 15],1,.\train\labels\pcb139rec1_jpg.rf.504ccff5fb5e39f34365300defa35def.txt,
248,.\train\images\pcb142rec1_jpg.rf.010511cdd7636c2aec90b7e36ebfe542.jpg,[ 2  4  9 16],1,.\train\labels\pcb142rec1_jpg.rf.010511cdd7636c2aec90b7e36ebfe542.txt,
249,.\train\images\pcb142rec1_jpg.rf.a9989b3c618b7c6533230419ce0a30c3.jpg,[ 2  4  9 16],1,.\train\labels\pcb142rec1_jpg.rf.010511cdd7636c2aec90b7e36ebfe542.txt,
250,.\train\images\pcb142rec1_jpg.rf.b802ab472c8ae0650d22db0218738cab.jpg,[ 2  4  9 16],1,.\train\labels\pcb142rec1_jpg.rf.010511cdd7636c2aec90b7e36ebfe542.txt,
251,.\train\images\pcb142rec1_jpg.rf.cb0de37cfd8923d80bbbd438a44f65b7.jpg,[ 2  4  9 16],1,.\train\labels\pcb142rec1_jpg.rf.010511cdd7636c2aec90b7e36ebfe542.txt,
252,.\train\images\pcb144rec1_jpg.rf.1b0320b9fb7e7008a9d7f5acb7366897.jpg,[2 4 9],1,.\train\labels\pcb144rec1_jpg.rf.1b0320b9fb7e7008a9d7f5acb7366897.txt,
253,.\train\images\pcb144rec1_jpg.rf.2dc7de3c5cbc0422605bbcd9c69b1c64.jpg,[2 4 9],1,.\train\labels\pcb144rec1_jpg.rf.1b0320b9fb7e7008a9d7f5acb7366897.txt,
254,.\train\images\pcb144rec1_jpg.rf.895f689cd254ae98e1964dd93f39663a.jpg,[2 4 9],1,.\train\labels\pcb144rec1_jpg.rf.1b0320b9fb7e7008a9d7f5acb7366897.txt,
255,.\train\images\pcb144rec1_jpg.rf.f247f3d8922d8c849b7449eb210699bc.jpg,[2 4 9],1,.\train\labels\pcb144rec1_jpg.rf.1b0320b9fb7e7008a9d7f5acb7366897.txt,
256,.\train\images\pcb145rec1_jpg.rf.0510cf802964ba648e7b82f71374499a.jpg,[1 4 9],1,.\train\labels\pcb145rec1_jpg.rf.0510cf802964ba648e7b82f71374499a.txt,
257,.\train\images\pcb145rec1_jpg.rf.4aef3fe4a0e4449933c5ec30930f983e.jpg,[1 4 9],1,.\train\labels\pcb145rec1_jpg.rf.0510cf802964ba648e7b82f71374499a.txt,
258,.\train\images\pcb145rec1_jpg.rf.707a3554fa3b4e252a2e7187f6a4bb76.jpg,[1 4 9],1,.\train\labels\pcb145rec1_jpg.rf.0510cf802964ba648e7b82f71374499a.txt,
259,.\train\images\pcb145rec1_jpg.rf.ce5ea72896f97b1d660afd5ea609e3dc.jpg,[1 4 9],1,.\train\labels\pcb145rec1_jpg.rf.0510cf802964ba648e7b82f71374499a.txt,
260,.\train\images\pcb146rec1_jpg.rf.22247ce70b247b686f2ea87c6756ea95.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb146rec1_jpg.rf.22247ce70b247b686f2ea87c6756ea95.txt,
261,.\train\images\pcb146rec1_jpg.rf.c1fcb31d4288a61c82339710d6a063b5.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb146rec1_jpg.rf.22247ce70b247b686f2ea87c6756ea95.txt,
262,.\train\images\pcb146rec1_jpg.rf.dfc86e1c96f74665afbec646df906ae7.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb146rec1_jpg.rf.22247ce70b247b686f2ea87c6756ea95.txt,
263,.\train\images\pcb146rec1_jpg.rf.faf41fad7f9708bb840c080ea15ed2d7.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb146rec1_jpg.rf.22247ce70b247b686f2ea87c6756ea95.txt,
264,.\train\images\pcb147rec1_jpg.rf.1e4d98d528ca39ae7a83391e0a4eb4b7.jpg,[ 1  4  9 15],1,.\train\labels\pcb147rec1_jpg.rf.1e4d98d528ca39ae7a83391e0a4eb4b7.txt,
265,.\train\images\pcb147rec1_jpg.rf.2e33781d842cb17fe718270861633a93.jpg,[ 1  4  9 15],1,.\train\labels\pcb147rec1_jpg.rf.1e4d98d528ca39ae7a83391e0a4eb4b7.txt,
266,.\train\images\pcb147rec1_jpg.rf.8a3afe5b58f2ab1e495eeda929dc92b4.jpg,[ 1  4  9 15],1,.\train\labels\pcb147rec1_jpg.rf.1e4d98d528ca39ae7a83391e0a4eb4b7.txt,
267,.\train\images\pcb147rec1_jpg.rf.e24837a23f6b2790b6cf93f9f585498a.jpg,[ 1  4  9 15],1,.\train\labels\pcb147rec1_jpg.rf.1e4d98d528ca39ae7a83391e0a4eb4b7.txt,
268,.\train\images\pcb148rec1_jpg.rf.0e6753020768c29d5f2999a457489777.jpg,[ 1  9 15 20],1,.\train\labels\pcb148rec1_jpg.rf.0e6753020768c29d5f2999a457489777.txt,
269,.\train\images\pcb148rec1_jpg.rf.2b5e0f47792ca27fb21f480520a196f6.jpg,[ 1  9 15 20],1,.\train\labels\pcb148rec1_jpg.rf.0e6753020768c29d5f2999a457489777.txt,
270,.\train\images\pcb148rec1_jpg.rf.94e9644b6f56cfe36491fe9f762fa424.jpg,[ 1  9 15 20],1,.\train\labels\pcb148rec1_jpg.rf.0e6753020768c29d5f2999a457489777.txt,
271,.\train\images\pcb148rec1_jpg.rf.98be87744159abd2ce416db02e52d7d2.jpg,[ 1  9 15 20],1,.\train\labels\pcb148rec1_jpg.rf.0e6753020768c29d5f2999a457489777.txt,
272,.\train\images\pcb149rec1_jpg.rf.6473a7970722be909bf7aeb26c2b7385.jpg,[ 2  4 20],1,.\train\labels\pcb149rec1_jpg.rf.6473a7970722be909bf7aeb26c2b7385.txt,
273,.\train\images\pcb149rec1_jpg.rf.7a459f3347669d80e89a8f79ec32bf64.jpg,[ 2  4 20],1,.\train\labels\pcb149rec1_jpg.rf.6473a7970722be909bf7aeb26c2b7385.txt,
274,.\train\images\pcb149rec1_jpg.rf.c6a3f5e37a7e8a8c1ec764b8c448d323.jpg,[ 2  4 20],1,.\train\labels\pcb149rec1_jpg.rf.6473a7970722be909bf7aeb26c2b7385.txt,
275,.\train\images\pcb149rec1_jpg.rf.dfd4b7ea78f6b686579c8b82994eb2c8.jpg,[ 2  4 20],1,.\train\labels\pcb149rec1_jpg.rf.6473a7970722be909bf7aeb26c2b7385.txt,
276,.\train\images\pcb151rec1_jpg.rf.286e5905fcb4dceb6d76edb044a9b5c5.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb151rec1_jpg.rf.286e5905fcb4dceb6d76edb044a9b5c5.txt,
277,.\train\images\pcb151rec1_jpg.rf.8a6aabc2056c83181de99207f1792dfa.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb151rec1_jpg.rf.286e5905fcb4dceb6d76edb044a9b5c5.txt,
278,.\train\images\pcb151rec1_jpg.rf.af1395515cf637748fa57d932711b8e2.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb151rec1_jpg.rf.286e5905fcb4dceb6d76edb044a9b5c5.txt,
279,.\train\images\pcb151rec1_jpg.rf.eae972bee2f6660375c856c2df7a9ab7.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb151rec1_jpg.rf.286e5905fcb4dceb6d76edb044a9b5c5.txt,
280,.\train\images\pcb152rec1_jpg.rf.08564cc1cccf91886a087a5a74aca2ad.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb152rec1_jpg.rf.08564cc1cccf91886a087a5a74aca2ad.txt,
281,.\train\images\pcb152rec1_jpg.rf.58c13166a46fc4bbb3f072cf568b9757.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb152rec1_jpg.rf.08564cc1cccf91886a087a5a74aca2ad.txt,
282,.\train\images\pcb152rec1_jpg.rf.c9f5c8cbb4e15503d3c4ad53b5ba311c.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb152rec1_jpg.rf.08564cc1cccf91886a087a5a74aca2ad.txt,
283,.\train\images\pcb152rec1_jpg.rf.f6864c5120e2df1f7120f941ecd49a26.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb152rec1_jpg.rf.08564cc1cccf91886a087a5a74aca2ad.txt,
284,.\train\images\pcb153rec1_jpg.rf.43c0ae4570df3b96712243834497eaa6.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb153rec1_jpg.rf.43c0ae4570df3b96712243834497eaa6.txt,
285,.\train\images\pcb153rec1_jpg.rf.5a7e7bb6405ca40343b6509bf850cef9.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb153rec1_jpg.rf.43c0ae4570df3b96712243834497eaa6.txt,
286,.\train\images\pcb153rec1_jpg.rf.cdf8290f2b00788c9ec04f43a81588e3.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb153rec1_jpg.rf.43c0ae4570df3b96712243834497eaa6.txt,
287,.\train\images\pcb153rec1_jpg.rf.e42c95ba8580edd460bd6a8bb76a21f7.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb153rec1_jpg.rf.43c0ae4570df3b96712243834497eaa6.txt,
288,.\train\images\pcb155rec1_jpg.rf.4df370d6a74dfef47f368d7e5a107239.jpg,[ 1  4  9 15 17 20],1,.\train\labels\pcb155rec1_jpg.rf.4df370d6a74dfef47f368d7e5a107239.txt,
289,.\train\images\pcb155rec1_jpg.rf.5a341048eff22a85cb61316bba764b46.jpg,[ 1  4  9 15 17 20],1,.\train\labels\pcb155rec1_jpg.rf.4df370d6a74dfef47f368d7e5a107239.txt,
290,.\train\images\pcb155rec1_jpg.rf.5b556af8c57adba0c8d63c0eb2c9bc82.jpg,[ 1  4  9 15 17 20],1,.\train\labels\pcb155rec1_jpg.rf.4df370d6a74dfef47f368d7e5a107239.txt,
291,.\train\images\pcb155rec1_jpg.rf.8f02163d1c908a3f29fd82080e60b9c8.jpg,[ 1  4  9 15 17 20],1,.\train\labels\pcb155rec1_jpg.rf.4df370d6a74dfef47f368d7e5a107239.txt,
292,.\train\images\pcb156rec1_jpg.rf.14217f48e9a1a0e845c925307fcaed00.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb156rec1_jpg.rf.14217f48e9a1a0e845c925307fcaed00.txt,
293,.\train\images\pcb156rec1_jpg.rf.29ccd84a17af8eee23f59403b1bf7b14.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb156rec1_jpg.rf.14217f48e9a1a0e845c925307fcaed00.txt,
294,.\train\images\pcb156rec1_jpg.rf.3dc467fe4630cbab538914d935e6efec.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb156rec1_jpg.rf.14217f48e9a1a0e845c925307fcaed00.txt,
295,.\train\images\pcb156rec1_jpg.rf.5af911dac78232be3f8baf214ee678df.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb156rec1_jpg.rf.14217f48e9a1a0e845c925307fcaed00.txt,
296,.\train\images\pcb157rec1_jpg.rf.a3fdfe62f587b5896c65cb5024374c51.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb157rec1_jpg.rf.a3fdfe62f587b5896c65cb5024374c51.txt,
297,.\train\images\pcb157rec1_jpg.rf.ac27adf9392ece0b44d48cab6128993d.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb157rec1_jpg.rf.a3fdfe62f587b5896c65cb5024374c51.txt,
298,.\train\images\pcb157rec1_jpg.rf.b447cdb69e3dbcb26eac4074ad84d0b5.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb157rec1_jpg.rf.a3fdfe62f587b5896c65cb5024374c51.txt,
299,.\train\images\pcb157rec1_jpg.rf.c9c78ab567510c6ebdb6f5ea843d4059.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb157rec1_jpg.rf.a3fdfe62f587b5896c65cb5024374c51.txt,
300,.\train\images\pcb158rec1_jpg.rf.2b62de3b1eba5b2ccbf69149fa3d673d.jpg,[ 2  9 16 20],1,.\train\labels\pcb158rec1_jpg.rf.2b62de3b1eba5b2ccbf69149fa3d673d.txt,
301,.\train\images\pcb158rec1_jpg.rf.9ee326108fd82b90d6bb04a1073e9543.jpg,[ 2  9 16 20],1,.\train\labels\pcb158rec1_jpg.rf.2b62de3b1eba5b2ccbf69149fa3d673d.txt,
302,.\train\images\pcb158rec1_jpg.rf.d30623f87965cfd96cd7ebadaf61dd53.jpg,[ 2  9 16 20],1,.\train\labels\pcb158rec1_jpg.rf.2b62de3b1eba5b2ccbf69149fa3d673d.txt,
303,.\train\images\pcb158rec1_jpg.rf.eceea712b1c3f0965dec1bb68a2c62f4.jpg,[ 2  9 16 20],1,.\train\labels\pcb158rec1_jpg.rf.2b62de3b1eba5b2ccbf69149fa3d673d.txt,
304,.\train\images\pcb159rec1_jpg.rf.037fabcf9f11c6ac5e4b1fa85c95423f.jpg,[ 2  4  9 16 20 22],1,.\train\labels\pcb159rec1_jpg.rf.037fabcf9f11c6ac5e4b1fa85c95423f.txt,
305,.\train\images\pcb159rec1_jpg.rf.561be99c483ce85b68abd02a67913c65.jpg,[ 2  4  9 16 20 22],1,.\train\labels\pcb159rec1_jpg.rf.037fabcf9f11c6ac5e4b1fa85c95423f.txt,
306,.\train\images\pcb159rec1_jpg.rf.743598c0cc7fa44a6cb12a9ee4bf0770.jpg,[ 2  4  9 16 20 22],1,.\train\labels\pcb159rec1_jpg.rf.037fabcf9f11c6ac5e4b1fa85c95423f.txt,
307,.\train\images\pcb159rec1_jpg.rf.adf74607c2f2234b5cf5a73d02d655b5.jpg,[ 2  4  9 16 20 22],1,.\train\labels\pcb159rec1_jpg.rf.037fabcf9f11c6ac5e4b1fa85c95423f.txt,
308,.\train\images\pcb15rec1_jpg.rf.39b9d01fac2bc39481d5b56aaf5b5b9b.jpg,[ 2  4  9 16 22],1,.\train\labels\pcb15rec1_jpg.rf.39b9d01fac2bc39481d5b56aaf5b5b9b.txt,
309,.\train\images\pcb15rec1_jpg.rf.933ba5aadaa54d3712ed9545f8d517b0.jpg,[ 2  4  9 16 22],1,.\train\labels\pcb15rec1_jpg.rf.39b9d01fac2bc39481d5b56aaf5b5b9b.txt,
310,.\train\images\pcb15rec1_jpg.rf.d6051f55bc5da01cd74661caad260cbe.jpg,[ 2  4  9 16 22],1,.\train\labels\pcb15rec1_jpg.rf.39b9d01fac2bc39481d5b56aaf5b5b9b.txt,
311,.\train\images\pcb15rec1_jpg.rf.fbe69a5d8f4996953dec4107fd9fcdfe.jpg,[ 2  4  9 16 22],1,.\train\labels\pcb15rec1_jpg.rf.39b9d01fac2bc39481d5b56aaf5b5b9b.txt,
312,.\train\images\pcb162rec1_jpg.rf.221fafa9b27f5577f3c42c652c637f1b.jpg,[ 2  4  9 16 20 22],1,.\train\labels\pcb162rec1_jpg.rf.221fafa9b27f5577f3c42c652c637f1b.txt,
313,.\train\images\pcb162rec1_jpg.rf.3a5a689d7cae6d8f7bde848e6b18f6f5.jpg,[ 2  4  9 16 20 22],1,.\train\labels\pcb162rec1_jpg.rf.221fafa9b27f5577f3c42c652c637f1b.txt,
314,.\train\images\pcb162rec1_jpg.rf.cdf389c415506ec50cc66f592c58779a.jpg,[ 2  4  9 16 20 22],1,.\train\labels\pcb162rec1_jpg.rf.221fafa9b27f5577f3c42c652c637f1b.txt,
315,.\train\images\pcb162rec1_jpg.rf.f83fb820db7f71e83b1ec73947e8aebc.jpg,[ 2  4  9 16 20 22],1,.\train\labels\pcb162rec1_jpg.rf.221fafa9b27f5577f3c42c652c637f1b.txt,
316,.\train\images\pcb165rec1_jpg.rf.8054459c07f114fdb4a177b5030e2f5e.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb165rec1_jpg.rf.8054459c07f114fdb4a177b5030e2f5e.txt,
317,.\train\images\pcb165rec1_jpg.rf.b3a5f6f9ed5888fef85958dbad8329fd.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb165rec1_jpg.rf.8054459c07f114fdb4a177b5030e2f5e.txt,
318,.\train\images\pcb165rec1_jpg.rf.c40bda0ef3202c863706d728f5c51178.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb165rec1_jpg.rf.8054459c07f114fdb4a177b5030e2f5e.txt,
319,.\train\images\pcb165rec1_jpg.rf.f9ed5ba6aa33cb1e6e5e098de708b05c.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb165rec1_jpg.rf.8054459c07f114fdb4a177b5030e2f5e.txt,
320,.\train\images\pcb16rec1_jpg.rf.4c1b132eab4e9e883f712e1b3e64a6f6.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb16rec1_jpg.rf.4c1b132eab4e9e883f712e1b3e64a6f6.txt,
321,.\train\images\pcb16rec1_jpg.rf.8934cb45492e13112c304952d8789716.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb16rec1_jpg.rf.4c1b132eab4e9e883f712e1b3e64a6f6.txt,
322,.\train\images\pcb16rec1_jpg.rf.ab779a1e020c562106640d8e4dee7f4d.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb16rec1_jpg.rf.4c1b132eab4e9e883f712e1b3e64a6f6.txt,
323,.\train\images\pcb16rec1_jpg.rf.c90bb260aae65692111dccee553aeb5b.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb16rec1_jpg.rf.4c1b132eab4e9e883f712e1b3e64a6f6.txt,
324,.\train\images\pcb17rec1_jpg.rf.11d564d1866ec76962311553818ecf7c.jpg,[ 2  9 16 20],1,.\train\labels\pcb17rec1_jpg.rf.11d564d1866ec76962311553818ecf7c.txt,
325,.\train\images\pcb17rec1_jpg.rf.2fb425ac77f02382a8c598ae0b0eb3d4.jpg,[ 2  9 16 20],1,.\train\labels\pcb17rec1_jpg.rf.11d564d1866ec76962311553818ecf7c.txt,
326,.\train\images\pcb17rec1_jpg.rf.533a108e9d87d21706a37b624be069a7.jpg,[ 2  9 16 20],1,.\train\labels\pcb17rec1_jpg.rf.11d564d1866ec76962311553818ecf7c.txt,
327,.\train\images\pcb17rec1_jpg.rf.993823b9edf6664c687f0f07c8cc0d87.jpg,[ 2  9 16 20],1,.\train\labels\pcb17rec1_jpg.rf.11d564d1866ec76962311553818ecf7c.txt,
328,.\train\images\pcb19rec1_jpg.rf.24f85e9c8ed55430a8874ef2ed548b3e.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb19rec1_jpg.rf.24f85e9c8ed55430a8874ef2ed548b3e.txt,
329,.\train\images\pcb19rec1_jpg.rf.4deaced7a547790b040823fc925c1ba5.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb19rec1_jpg.rf.24f85e9c8ed55430a8874ef2ed548b3e.txt,
330,.\train\images\pcb19rec1_jpg.rf.5a2cf7ed673b33f4e2787b7431af8f0d.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb19rec1_jpg.rf.24f85e9c8ed55430a8874ef2ed548b3e.txt,
331,.\train\images\pcb19rec1_jpg.rf.e79f86afe04e08e1b63b075f07e61cbe.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb19rec1_jpg.rf.24f85e9c8ed55430a8874ef2ed548b3e.txt,
332,.\train\images\pcb21rec1_jpg.rf.1064075fd33227930b3a2c01bf3472f6.jpg,[ 2 16],1,.\train\labels\pcb21rec1_jpg.rf.1064075fd33227930b3a2c01bf3472f6.txt,
333,.\train\images\pcb21rec1_jpg.rf.10deb0b4a3631baf07a3d9d9e78e073c.jpg,[ 2 16],1,.\train\labels\pcb21rec1_jpg.rf.1064075fd33227930b3a2c01bf3472f6.txt,
334,.\train\images\pcb21rec1_jpg.rf.19cdda2b92e774a0f3e33dce5292d11a.jpg,[ 2 16],1,.\train\labels\pcb21rec1_jpg.rf.1064075fd33227930b3a2c01bf3472f6.txt,
335,.\train\images\pcb21rec1_jpg.rf.1ad060fa0fd0ea7ad57aad58a3f4f133.jpg,[ 2 16],1,.\train\labels\pcb21rec1_jpg.rf.1064075fd33227930b3a2c01bf3472f6.txt,
336,.\train\images\pcb22rec1_jpg.rf.4648cc9dfbb1c0a7b12e0ed4bd147aa4.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb22rec1_jpg.rf.4648cc9dfbb1c0a7b12e0ed4bd147aa4.txt,
337,.\train\images\pcb22rec1_jpg.rf.ccf052f7466df25d543d4dc7129c25e9.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb22rec1_jpg.rf.4648cc9dfbb1c0a7b12e0ed4bd147aa4.txt,
338,.\train\images\pcb22rec1_jpg.rf.e8b1170527623d4b9402c7721a79b774.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb22rec1_jpg.rf.4648cc9dfbb1c0a7b12e0ed4bd147aa4.txt,
339,.\train\images\pcb22rec1_jpg.rf.f458c0780bed5321cc4755053b39bfcd.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb22rec1_jpg.rf.4648cc9dfbb1c0a7b12e0ed4bd147aa4.txt,
340,.\train\images\pcb23rec1_jpg.rf.3a93e426feffd1e016486110419bab7c.jpg,[ 1  9 15],1,.\train\labels\pcb23rec1_jpg.rf.3a93e426feffd1e016486110419bab7c.txt,
341,.\train\images\pcb23rec1_jpg.rf.689578ef19107efac93a07b70e16d8a6.jpg,[ 1  9 15],1,.\train\labels\pcb23rec1_jpg.rf.3a93e426feffd1e016486110419bab7c.txt,
342,.\train\images\pcb23rec1_jpg.rf.b44b1677357c3decc2ccd68fa980a2c7.jpg,[ 1  9 15],1,.\train\labels\pcb23rec1_jpg.rf.3a93e426feffd1e016486110419bab7c.txt,
343,.\train\images\pcb23rec1_jpg.rf.ec8413979ed5db120f7682de9743fe26.jpg,[ 1  9 15],1,.\train\labels\pcb23rec1_jpg.rf.3a93e426feffd1e016486110419bab7c.txt,
344,.\train\images\pcb24rec1_jpg.rf.175103311fc9021d6b98e61dfd0559b6.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb24rec1_jpg.rf.175103311fc9021d6b98e61dfd0559b6.txt,
345,.\train\images\pcb24rec1_jpg.rf.3289175fafcb011a89b8ca4928567b2a.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb24rec1_jpg.rf.175103311fc9021d6b98e61dfd0559b6.txt,
346,.\train\images\pcb24rec1_jpg.rf.5a140253b549c2a1f0da5cfc72c4e721.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb24rec1_jpg.rf.175103311fc9021d6b98e61dfd0559b6.txt,
347,.\train\images\pcb24rec1_jpg.rf.6f6caa28f58dfb50787cddaa130d17fa.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb24rec1_jpg.rf.175103311fc9021d6b98e61dfd0559b6.txt,
348,.\train\images\pcb27rec1_jpg.rf.66c5f77cc617dc2bd048779600408179.jpg,[ 1  4  9 15],1,.\train\labels\pcb27rec1_jpg.rf.66c5f77cc617dc2bd048779600408179.txt,
349,.\train\images\pcb27rec1_jpg.rf.ccdd851f5f7d175ec4cddfb651601407.jpg,[ 1  4  9 15],1,.\train\labels\pcb27rec1_jpg.rf.66c5f77cc617dc2bd048779600408179.txt,
350,.\train\images\pcb27rec1_jpg.rf.db735fd9f625a7104c1e4ab0fc157d52.jpg,[ 1  4  9 15],1,.\train\labels\pcb27rec1_jpg.rf.66c5f77cc617dc2bd048779600408179.txt,
351,.\train\images\pcb27rec1_jpg.rf.e884e071c84393ce3603b33f4d7de00b.jpg,[ 1  4  9 15],1,.\train\labels\pcb27rec1_jpg.rf.66c5f77cc617dc2bd048779600408179.txt,
352,.\train\images\pcb29rec1_jpg.rf.0380ba4a89cda3479b252a466a612d39.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb29rec1_jpg.rf.0380ba4a89cda3479b252a466a612d39.txt,
353,.\train\images\pcb29rec1_jpg.rf.1f4067960a9bcc1d4963e4959209073c.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb29rec1_jpg.rf.0380ba4a89cda3479b252a466a612d39.txt,
354,.\train\images\pcb29rec1_jpg.rf.598a3644ab7736ad6c5bdf5e054b07fe.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb29rec1_jpg.rf.0380ba4a89cda3479b252a466a612d39.txt,
355,.\train\images\pcb29rec1_jpg.rf.b96aba689e50fa46e79606c68efdf5e0.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb29rec1_jpg.rf.0380ba4a89cda3479b252a466a612d39.txt,
356,.\train\images\pcb30rec1_jpg.rf.8f8ecfde9280e11cb162012b2265420e.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb30rec1_jpg.rf.8f8ecfde9280e11cb162012b2265420e.txt,
