index,image_path,class_id,pos_neg,bbox_path,mask_path
639,.\train\images\ppe_0802.jpg,[1 4],1,.\train\labels\ppe_0802.txt,
640,.\train\images\ppe_0803.jpg,[5],1,.\train\labels\ppe_0803.txt,
641,.\train\images\ppe_0804.jpg,[2 3 5],1,.\train\labels\ppe_0804.txt,
642,.\train\images\ppe_0805.jpg,[1 5],1,.\train\labels\ppe_0805.txt,
643,.\train\images\ppe_0808.jpg,[1 4],1,.\train\labels\ppe_0808.txt,
644,.\train\images\ppe_0810.jpg,[2 3],1,.\train\labels\ppe_0810.txt,
645,.\train\images\ppe_0811.jpg,[1 5],1,.\train\labels\ppe_0811.txt,
646,.\train\images\ppe_0812.jpg,[5],1,.\train\labels\ppe_0812.txt,
647,.\train\images\ppe_0813.jpg,[5],1,.\train\labels\ppe_0813.txt,
648,.\train\images\ppe_0814.jpg,[1 3 5],1,.\train\labels\ppe_0814.txt,
649,.\train\images\ppe_0815.jpg,[1],1,.\train\labels\ppe_0815.txt,
650,.\train\images\ppe_0816.jpg,[1 4],1,.\train\labels\ppe_0816.txt,
651,.\train\images\ppe_0819.jpg,[5],1,.\train\labels\ppe_0819.txt,
652,.\train\images\ppe_0820.jpg,[5],1,.\train\labels\ppe_0820.txt,
653,.\train\images\ppe_0821.jpg,[2],1,.\train\labels\ppe_0821.txt,
654,.\train\images\ppe_0822.jpg,[3 4 5],1,.\train\labels\ppe_0822.txt,
655,.\train\images\ppe_0825.jpg,[1 5],1,.\train\labels\ppe_0825.txt,
656,.\train\images\ppe_0827.jpg,[1 5],1,.\train\labels\ppe_0827.txt,
657,.\train\images\ppe_0828.jpg,[1 5],1,.\train\labels\ppe_0828.txt,
658,.\train\images\ppe_0829.jpg,[5],1,.\train\labels\ppe_0829.txt,
659,.\train\images\ppe_0831.jpg,[1 2 5],1,.\train\labels\ppe_0831.txt,
660,.\train\images\ppe_0833.jpg,[1 4 5],1,.\train\labels\ppe_0833.txt,
661,.\train\images\ppe_0834.jpg,[1 4],1,.\train\labels\ppe_0834.txt,
662,.\train\images\ppe_0835.jpg,[4],1,.\train\labels\ppe_0835.txt,
663,.\train\images\ppe_0836.jpg,[1 4],1,.\train\labels\ppe_0836.txt,
664,.\train\images\ppe_0839.jpg,[1 2 4],1,.\train\labels\ppe_0839.txt,
665,.\train\images\ppe_0840.jpg,[2 5],1,.\train\labels\ppe_0840.txt,
666,.\train\images\ppe_0841.jpg,[1 4],1,.\train\labels\ppe_0841.txt,
667,.\train\images\ppe_0843.jpg,[1 2],1,.\train\labels\ppe_0843.txt,
668,.\train\images\ppe_0844.jpg,[5],1,.\train\labels\ppe_0844.txt,
669,.\train\images\ppe_0845.jpg,[2],1,.\train\labels\ppe_0845.txt,
670,.\train\images\ppe_0847.jpg,[2],1,.\train\labels\ppe_0847.txt,
671,.\train\images\ppe_0848.jpg,[1 4],1,.\train\labels\ppe_0848.txt,
672,.\train\images\ppe_0849.jpg,[1 2 4],1,.\train\labels\ppe_0849.txt,
673,.\train\images\ppe_0850.jpg,[1 2 4],1,.\train\labels\ppe_0850.txt,
674,.\train\images\ppe_0851.jpg,[3 5],1,.\train\labels\ppe_0851.txt,
675,.\train\images\ppe_0853.jpg,[5],1,.\train\labels\ppe_0853.txt,
676,.\train\images\ppe_0854.jpg,[1 2],1,.\train\labels\ppe_0854.txt,
677,.\train\images\ppe_0855.jpg,[1 2 4 5],1,.\train\labels\ppe_0855.txt,
678,.\train\images\ppe_0856.jpg,[1 4 5],1,.\train\labels\ppe_0856.txt,
679,.\train\images\ppe_0858.jpg,[1 2 3],1,.\train\labels\ppe_0858.txt,
680,.\train\images\ppe_0859.jpg,[1 4 5],1,.\train\labels\ppe_0859.txt,
681,.\train\images\ppe_0860.jpg,[5],1,.\train\labels\ppe_0860.txt,
682,.\train\images\ppe_0861.jpg,[1 4 5],1,.\train\labels\ppe_0861.txt,
683,.\train\images\ppe_0862.jpg,[1 2 4],1,.\train\labels\ppe_0862.txt,
684,.\train\images\ppe_0863.jpg,[3],1,.\train\labels\ppe_0863.txt,
685,.\train\images\ppe_0864.jpg,[1 2 5],1,.\train\labels\ppe_0864.txt,
686,.\train\images\ppe_0865.jpg,[2],1,.\train\labels\ppe_0865.txt,
687,.\train\images\ppe_0866.jpg,[5],1,.\train\labels\ppe_0866.txt,
688,.\train\images\ppe_0867.jpg,[1 5],1,.\train\labels\ppe_0867.txt,
689,.\train\images\ppe_0868.jpg,[1 5],1,.\train\labels\ppe_0868.txt,
690,.\train\images\ppe_0870.jpg,[1 5],1,.\train\labels\ppe_0870.txt,
691,.\train\images\ppe_0871.jpg,[1 5],1,.\train\labels\ppe_0871.txt,
692,.\train\images\ppe_0873.jpg,[1 5],1,.\train\labels\ppe_0873.txt,
693,.\train\images\ppe_0875.jpg,[1 5],1,.\train\labels\ppe_0875.txt,
694,.\train\images\ppe_0876.jpg,[3 5],1,.\train\labels\ppe_0876.txt,
695,.\train\images\ppe_0878.jpg,[2 3 5],1,.\train\labels\ppe_0878.txt,
696,.\train\images\ppe_0879.jpg,[5],1,.\train\labels\ppe_0879.txt,
697,.\train\images\ppe_0880.jpg,[1 5],1,.\train\labels\ppe_0880.txt,
698,.\train\images\ppe_0881.jpg,[1 5],1,.\train\labels\ppe_0881.txt,
699,.\train\images\ppe_0882.jpg,[3 5],1,.\train\labels\ppe_0882.txt,
700,.\train\images\ppe_0884.jpg,[2],1,.\train\labels\ppe_0884.txt,
701,.\train\images\ppe_0885.jpg,[1 5],1,.\train\labels\ppe_0885.txt,
702,.\train\images\ppe_0886.jpg,[1 5],1,.\train\labels\ppe_0886.txt,
703,.\train\images\ppe_0888.jpg,[1 4 5],1,.\train\labels\ppe_0888.txt,
704,.\train\images\ppe_0890.jpg,[2],1,.\train\labels\ppe_0890.txt,
705,.\train\images\ppe_0892.jpg,[3 4],1,.\train\labels\ppe_0892.txt,
706,.\train\images\ppe_0893.jpg,[1 5],1,.\train\labels\ppe_0893.txt,
707,.\train\images\ppe_0894.jpg,[3 5],1,.\train\labels\ppe_0894.txt,
708,.\train\images\ppe_0895.jpg,[1 5],1,.\train\labels\ppe_0895.txt,
709,.\train\images\ppe_0896.jpg,[5],1,.\train\labels\ppe_0896.txt,
710,.\train\images\ppe_0897.jpg,[1 4],1,.\train\labels\ppe_0897.txt,
711,.\train\images\ppe_0898.jpg,[2],1,.\train\labels\ppe_0898.txt,
712,.\train\images\ppe_0900.jpg,[1 4 5],1,.\train\labels\ppe_0900.txt,
713,.\train\images\ppe_0901.jpg,[1 5],1,.\train\labels\ppe_0901.txt,
714,.\train\images\ppe_0902.jpg,[1 3 4 5],1,.\train\labels\ppe_0902.txt,
715,.\train\images\ppe_0903.jpg,[1 5],1,.\train\labels\ppe_0903.txt,
716,.\train\images\ppe_0905.jpg,[1 5],1,.\train\labels\ppe_0905.txt,
717,.\train\images\ppe_0906.jpg,[1 4 5],1,.\train\labels\ppe_0906.txt,
718,.\train\images\ppe_0907.jpg,[4],1,.\train\labels\ppe_0907.txt,
719,.\train\images\ppe_0908.jpg,[1 2 3],1,.\train\labels\ppe_0908.txt,
720,.\train\images\ppe_0910.jpg,[3 5],1,.\train\labels\ppe_0910.txt,
721,.\train\images\ppe_0911.jpg,[2],1,.\train\labels\ppe_0911.txt,
722,.\train\images\ppe_0912.jpg,[1 3],1,.\train\labels\ppe_0912.txt,
723,.\train\images\ppe_0913.jpg,[1 3],1,.\train\labels\ppe_0913.txt,
724,.\train\images\ppe_0914.jpg,[1 2],1,.\train\labels\ppe_0914.txt,
725,.\train\images\ppe_0915.jpg,[1 4 5],1,.\train\labels\ppe_0915.txt,
726,.\train\images\ppe_0916.jpg,[1 3 5],1,.\train\labels\ppe_0916.txt,
727,.\train\images\ppe_0917.jpg,[1 2 4],1,.\train\labels\ppe_0917.txt,
728,.\train\images\ppe_0918.jpg,[1 4],1,.\train\labels\ppe_0918.txt,
729,.\train\images\ppe_0919.jpg,[5],1,.\train\labels\ppe_0919.txt,
730,.\train\images\ppe_0920.jpg,[1 4],1,.\train\labels\ppe_0920.txt,
731,.\train\images\ppe_0921.jpg,[1 5],1,.\train\labels\ppe_0921.txt,
732,.\train\images\ppe_0922.jpg,[1 3],1,.\train\labels\ppe_0922.txt,
733,.\train\images\ppe_0923.jpg,[1 3],1,.\train\labels\ppe_0923.txt,
734,.\train\images\ppe_0924.jpg,[1 5],1,.\train\labels\ppe_0924.txt,
735,.\train\images\ppe_0925.jpg,[5],1,.\train\labels\ppe_0925.txt,
736,.\train\images\ppe_0926.jpg,[1],1,.\train\labels\ppe_0926.txt,
737,.\train\images\ppe_0927.jpg,[1 4 5],1,.\train\labels\ppe_0927.txt,
738,.\train\images\ppe_0928.jpg,[4],1,.\train\labels\ppe_0928.txt,
739,.\train\images\ppe_0930.jpg,[5],1,.\train\labels\ppe_0930.txt,
740,.\train\images\ppe_0931.jpg,[5],1,.\train\labels\ppe_0931.txt,
741,.\train\images\ppe_0932.jpg,[2],1,.\train\labels\ppe_0932.txt,
742,.\train\images\ppe_0934.jpg,[1 5],1,.\train\labels\ppe_0934.txt,
743,.\train\images\ppe_0936.jpg,[1 2],1,.\train\labels\ppe_0936.txt,
744,.\train\images\ppe_0937.jpg,[1 3 4],1,.\train\labels\ppe_0937.txt,
745,.\train\images\ppe_0938.jpg,[1 4 5],1,.\train\labels\ppe_0938.txt,
746,.\train\images\ppe_0939.jpg,[1 4],1,.\train\labels\ppe_0939.txt,
747,.\train\images\ppe_0940.jpg,[1 5],1,.\train\labels\ppe_0940.txt,
748,.\train\images\ppe_0941.jpg,[1 2 3],1,.\train\labels\ppe_0941.txt,
749,.\train\images\ppe_0942.jpg,[1 2 5],1,.\train\labels\ppe_0942.txt,
750,.\train\images\ppe_0943.jpg,[1 4],1,.\train\labels\ppe_0943.txt,
751,.\train\images\ppe_0944.jpg,[1 4],1,.\train\labels\ppe_0944.txt,
752,.\train\images\ppe_0945.jpg,[1 2],1,.\train\labels\ppe_0945.txt,
753,.\train\images\ppe_0946.jpg,[3],1,.\train\labels\ppe_0946.txt,
754,.\train\images\ppe_0947.jpg,[2 3],1,.\train\labels\ppe_0947.txt,
755,.\train\images\ppe_0948.jpg,[2 3],1,.\train\labels\ppe_0948.txt,
756,.\train\images\ppe_0949.jpg,[5],1,.\train\labels\ppe_0949.txt,
757,.\train\images\ppe_0950.jpg,[5],1,.\train\labels\ppe_0950.txt,
758,.\train\images\ppe_0951.jpg,[1 4 5],1,.\train\labels\ppe_0951.txt,
759,.\train\images\ppe_0952.jpg,[1 2],1,.\train\labels\ppe_0952.txt,
760,.\train\images\ppe_0953.jpg,[1 4 5],1,.\train\labels\ppe_0953.txt,
761,.\train\images\ppe_0954.jpg,[1 3 4 5],1,.\train\labels\ppe_0954.txt,
762,.\train\images\ppe_0955.jpg,[1 4 5],1,.\train\labels\ppe_0955.txt,
763,.\train\images\ppe_0956.jpg,[1 3 4 5],1,.\train\labels\ppe_0956.txt,
764,.\train\images\ppe_0957.jpg,[1 4 5],1,.\train\labels\ppe_0957.txt,
765,.\train\images\ppe_0958.jpg,[1 2],1,.\train\labels\ppe_0958.txt,
766,.\train\images\ppe_0959.jpg,[4],1,.\train\labels\ppe_0959.txt,
767,.\train\images\ppe_0960.jpg,[5],1,.\train\labels\ppe_0960.txt,
768,.\train\images\ppe_0961.jpg,[2],1,.\train\labels\ppe_0961.txt,
769,.\train\images\ppe_0962.jpg,[5],1,.\train\labels\ppe_0962.txt,
770,.\train\images\ppe_0963.jpg,[1 5],1,.\train\labels\ppe_0963.txt,
771,.\train\images\ppe_0965.jpg,[1 3],1,.\train\labels\ppe_0965.txt,
772,.\train\images\ppe_0966.jpg,[5],1,.\train\labels\ppe_0966.txt,
773,.\train\images\ppe_0971.jpg,[2],1,.\train\labels\ppe_0971.txt,
774,.\train\images\ppe_0973.jpg,[3 5],1,.\train\labels\ppe_0973.txt,
775,.\train\images\ppe_0974.jpg,[1 2 3 4],1,.\train\labels\ppe_0974.txt,
776,.\train\images\ppe_0975.jpg,[2 4],1,.\train\labels\ppe_0975.txt,
777,.\train\images\ppe_0976.jpg,[4 5],1,.\train\labels\ppe_0976.txt,
778,.\train\images\ppe_0978.jpg,[5],1,.\train\labels\ppe_0978.txt,
779,.\train\images\ppe_0979.jpg,[5],1,.\train\labels\ppe_0979.txt,
780,.\train\images\ppe_0980.jpg,[3],1,.\train\labels\ppe_0980.txt,
781,.\train\images\ppe_0981.jpg,[1 4 5],1,.\train\labels\ppe_0981.txt,
782,.\train\images\ppe_0983.jpg,[1 4 5],1,.\train\labels\ppe_0983.txt,
783,.\train\images\ppe_0985.jpg,[1 4],1,.\train\labels\ppe_0985.txt,
784,.\train\images\ppe_0986.jpg,[1 2],1,.\train\labels\ppe_0986.txt,
785,.\train\images\ppe_0987.jpg,[2],1,.\train\labels\ppe_0987.txt,
786,.\train\images\ppe_0988.jpg,[2],1,.\train\labels\ppe_0988.txt,
787,.\train\images\ppe_0989.jpg,[3],1,.\train\labels\ppe_0989.txt,
788,.\train\images\ppe_0990.jpg,[2 3],1,.\train\labels\ppe_0990.txt,
789,.\train\images\ppe_0991.jpg,[1 5],1,.\train\labels\ppe_0991.txt,
790,.\train\images\ppe_0992.jpg,[1 4],1,.\train\labels\ppe_0992.txt,
791,.\train\images\ppe_0993.jpg,[1 4],1,.\train\labels\ppe_0993.txt,
792,.\train\images\ppe_0994.jpg,[1 4],1,.\train\labels\ppe_0994.txt,
793,.\train\images\ppe_0995.jpg,[1 4],1,.\train\labels\ppe_0995.txt,
794,.\train\images\ppe_0996.jpg,[1 2 5],1,.\train\labels\ppe_0996.txt,
795,.\train\images\ppe_0997.jpg,[1 4],1,.\train\labels\ppe_0997.txt,
796,.\train\images\ppe_0999.jpg,[1 2],1,.\train\labels\ppe_0999.txt,
797,.\train\images\ppe_1000.jpg,[1 4],1,.\train\labels\ppe_1000.txt,
798,.\train\images\ppe_1002.jpg,[1 5],1,.\train\labels\ppe_1002.txt,
799,.\train\images\ppe_1003.jpg,[2 5],1,.\train\labels\ppe_1003.txt,
800,.\train\images\ppe_1004.jpg,[1 5],1,.\train\labels\ppe_1004.txt,
801,.\train\images\ppe_1005.jpg,[5],1,.\train\labels\ppe_1005.txt,
802,.\train\images\ppe_1007.jpg,[1 4 5],1,.\train\labels\ppe_1007.txt,
803,.\train\images\ppe_1009.jpg,[2],1,.\train\labels\ppe_1009.txt,
804,.\train\images\ppe_1010.jpg,[1 2 3 4 5],1,.\train\labels\ppe_1010.txt,
805,.\train\images\ppe_1011.jpg,[1 4],1,.\train\labels\ppe_1011.txt,
806,.\train\images\ppe_1013.jpg,[2],1,.\train\labels\ppe_1013.txt,
807,.\train\images\ppe_1014.jpg,[1 4],1,.\train\labels\ppe_1014.txt,
808,.\train\images\ppe_1016.jpg,[1 5],1,.\train\labels\ppe_1016.txt,
809,.\train\images\ppe_1017.jpg,[2 5],1,.\train\labels\ppe_1017.txt,
810,.\train\images\ppe_1018.jpg,[1 2],1,.\train\labels\ppe_1018.txt,
811,.\train\images\ppe_1019.jpg,[1 4],1,.\train\labels\ppe_1019.txt,
812,.\train\images\ppe_1020.jpg,[2],1,.\train\labels\ppe_1020.txt,
813,.\train\images\ppe_1021.jpg,[4],1,.\train\labels\ppe_1021.txt,
814,.\train\images\ppe_1022.jpg,[1 2],1,.\train\labels\ppe_1022.txt,
815,.\train\images\ppe_1024.jpg,[1 4 5],1,.\train\labels\ppe_1024.txt,
816,.\train\images\ppe_1025.jpg,[1 4 5],1,.\train\labels\ppe_1025.txt,
817,.\train\images\ppe_1026.jpg,[5],1,.\train\labels\ppe_1026.txt,
818,.\train\images\ppe_1027.jpg,[1 4],1,.\train\labels\ppe_1027.txt,
819,.\train\images\ppe_1028.jpg,[1 5],1,.\train\labels\ppe_1028.txt,
820,.\train\images\ppe_1030.jpg,[1],1,.\train\labels\ppe_1030.txt,
821,.\train\images\ppe_1031.jpg,[1 2 5],1,.\train\labels\ppe_1031.txt,
822,.\train\images\ppe_1032.jpg,[1 4],1,.\train\labels\ppe_1032.txt,
823,.\train\images\ppe_1034.jpg,[1 4 5],1,.\train\labels\ppe_1034.txt,
824,.\train\images\ppe_1036.jpg,[5],1,.\train\labels\ppe_1036.txt,
825,.\train\images\ppe_1037.jpg,[2],1,.\train\labels\ppe_1037.txt,
826,.\train\images\ppe_1038.jpg,[5],1,.\train\labels\ppe_1038.txt,
827,.\train\images\ppe_1039.jpg,[1 3 5],1,.\train\labels\ppe_1039.txt,
828,.\train\images\ppe_1040.jpg,[1 4],1,.\train\labels\ppe_1040.txt,
829,.\train\images\ppe_1041.jpg,[5],1,.\train\labels\ppe_1041.txt,
830,.\train\images\ppe_1042.jpg,[1 4],1,.\train\labels\ppe_1042.txt,
831,.\train\images\ppe_1043.jpg,[5],1,.\train\labels\ppe_1043.txt,
832,.\train\images\ppe_1045.jpg,[1 4],1,.\train\labels\ppe_1045.txt,
833,.\train\images\ppe_1046.jpg,[3],1,.\train\labels\ppe_1046.txt,
834,.\train\images\ppe_1047.jpg,[5],1,.\train\labels\ppe_1047.txt,
835,.\train\images\ppe_1048.jpg,[2 4],1,.\train\labels\ppe_1048.txt,
836,.\train\images\ppe_1049.jpg,[1 4],1,.\train\labels\ppe_1049.txt,
837,.\train\images\ppe_1050.jpg,[3],1,.\train\labels\ppe_1050.txt,
838,.\train\images\ppe_1051.jpg,[5],1,.\train\labels\ppe_1051.txt,
839,.\train\images\ppe_1052.jpg,[1 4],1,.\train\labels\ppe_1052.txt,
840,.\train\images\ppe_1054.jpg,[1 4],1,.\train\labels\ppe_1054.txt,
841,.\train\images\ppe_1055.jpg,[1 4],1,.\train\labels\ppe_1055.txt,
842,.\train\images\ppe_1056.jpg,[1 4],1,.\train\labels\ppe_1056.txt,
843,.\train\images\ppe_1057.jpg,[1 2 4],1,.\train\labels\ppe_1057.txt,
844,.\train\images\ppe_1058.jpg,[1 5],1,.\train\labels\ppe_1058.txt,
845,.\train\images\ppe_1060.jpg,[3 5],1,.\train\labels\ppe_1060.txt,
846,.\train\images\ppe_1061.jpg,[3 5],1,.\train\labels\ppe_1061.txt,
847,.\train\images\ppe_1062.jpg,[1 3],1,.\train\labels\ppe_1062.txt,
848,.\train\images\ppe_1063.jpg,[5],1,.\train\labels\ppe_1063.txt,
849,.\train\images\ppe_1064.jpg,[5],1,.\train\labels\ppe_1064.txt,
850,.\train\images\ppe_1065.jpg,[5],1,.\train\labels\ppe_1065.txt,
851,.\train\images\ppe_1066.jpg,[4 5],1,.\train\labels\ppe_1066.txt,
852,.\train\images\ppe_1067.jpg,[1 4],1,.\train\labels\ppe_1067.txt,
853,.\train\images\ppe_1068.jpg,[1 3],1,.\train\labels\ppe_1068.txt,
854,.\train\images\ppe_1069.jpg,[4],1,.\train\labels\ppe_1069.txt,
855,.\train\images\ppe_1070.jpg,[1 3 5],1,.\train\labels\ppe_1070.txt,
856,.\train\images\ppe_1072.jpg,[4],1,.\train\labels\ppe_1072.txt,
857,.\train\images\ppe_1073.jpg,[1 4],1,.\train\labels\ppe_1073.txt,
858,.\train\images\ppe_1074.jpg,[2 4 5],1,.\train\labels\ppe_1074.txt,
859,.\train\images\ppe_1075.jpg,[1 2 3 5],1,.\train\labels\ppe_1075.txt,
860,.\train\images\ppe_1076.jpg,[5],1,.\train\labels\ppe_1076.txt,
861,.\train\images\ppe_1077.jpg,[1 4 5],1,.\train\labels\ppe_1077.txt,
862,.\train\images\ppe_1078.jpg,[5],1,.\train\labels\ppe_1078.txt,
863,.\train\images\ppe_1079.jpg,[2],1,.\train\labels\ppe_1079.txt,
864,.\train\images\ppe_1080.jpg,[2],1,.\train\labels\ppe_1080.txt,
865,.\train\images\ppe_1081.jpg,[3 5],1,.\train\labels\ppe_1081.txt,
866,.\train\images\ppe_1082.jpg,[5],1,.\train\labels\ppe_1082.txt,
867,.\train\images\ppe_1083.jpg,[4 5],1,.\train\labels\ppe_1083.txt,
868,.\train\images\ppe_1084.jpg,[0],1,.\train\labels\ppe_1084.txt,
869,.\train\images\ppe_1086.jpg,[1 4],1,.\train\labels\ppe_1086.txt,
870,.\train\images\ppe_1088.jpg,[2],1,.\train\labels\ppe_1088.txt,
871,.\train\images\ppe_1089.jpg,[5],1,.\train\labels\ppe_1089.txt,
872,.\train\images\ppe_1091.jpg,[2],1,.\train\labels\ppe_1091.txt,
873,.\train\images\ppe_1092.jpg,[5],1,.\train\labels\ppe_1092.txt,
874,.\train\images\ppe_1093.jpg,[1 4],1,.\train\labels\ppe_1093.txt,
875,.\train\images\ppe_1094.jpg,[1 5],1,.\train\labels\ppe_1094.txt,
876,.\train\images\ppe_1095.jpg,[5],1,.\train\labels\ppe_1095.txt,
877,.\train\images\ppe_1096.jpg,[3 4 5],1,.\train\labels\ppe_1096.txt,
878,.\train\images\ppe_1097.jpg,[5],1,.\train\labels\ppe_1097.txt,
879,.\train\images\ppe_1098.jpg,[2],1,.\train\labels\ppe_1098.txt,
880,.\train\images\ppe_1099.jpg,[1 3 4],1,.\train\labels\ppe_1099.txt,
881,.\train\images\ppe_1100.jpg,[3 5],1,.\train\labels\ppe_1100.txt,
882,.\train\images\ppe_1101.jpg,[5],1,.\train\labels\ppe_1101.txt,
883,.\train\images\ppe_1102.jpg,[1 5],1,.\train\labels\ppe_1102.txt,
884,.\train\images\ppe_1103.jpg,[5],1,.\train\labels\ppe_1103.txt,
885,.\train\images\ppe_1104.jpg,[3 5],1,.\train\labels\ppe_1104.txt,
886,.\train\images\ppe_1105.jpg,[4],1,.\train\labels\ppe_1105.txt,
887,.\train\images\ppe_1106.jpg,[1 5],1,.\train\labels\ppe_1106.txt,
888,.\train\images\ppe_1107.jpg,[1 2 5],1,.\train\labels\ppe_1107.txt,
889,.\train\images\ppe_1108.jpg,[3],1,.\train\labels\ppe_1108.txt,
890,.\train\images\ppe_1109.jpg,[4],1,.\train\labels\ppe_1109.txt,
891,.\train\images\ppe_1110.jpg,[5],1,.\train\labels\ppe_1110.txt,
892,.\train\images\ppe_1111.jpg,[5],1,.\train\labels\ppe_1111.txt,
893,.\train\images\ppe_1112.jpg,[5],1,.\train\labels\ppe_1112.txt,
894,.\train\images\ppe_1114.jpg,[4],1,.\train\labels\ppe_1114.txt,
895,.\train\images\ppe_1115.jpg,[3 5],1,.\train\labels\ppe_1115.txt,
896,.\train\images\ppe_1117.jpg,[5],1,.\train\labels\ppe_1117.txt,
897,.\train\images\ppe_1118.jpg,[2],1,.\train\labels\ppe_1118.txt,
898,.\train\images\ppe_1120.jpg,[1 5],1,.\train\labels\ppe_1120.txt,
899,.\train\images\ppe_1123.jpg,[5],1,.\train\labels\ppe_1123.txt,
900,.\train\images\ppe_1124.jpg,[5],1,.\train\labels\ppe_1124.txt,
901,.\train\images\ppe_1125.jpg,[5],1,.\train\labels\ppe_1125.txt,
902,.\train\images\ppe_1126.jpg,[2],1,.\train\labels\ppe_1126.txt,
903,.\train\images\ppe_1128.jpg,[5],1,.\train\labels\ppe_1128.txt,
904,.\train\images\ppe_1129.jpg,[1 3 4],1,.\train\labels\ppe_1129.txt,
905,.\train\images\ppe_1130.jpg,[3],1,.\train\labels\ppe_1130.txt,
906,.\train\images\ppe_1133.jpg,[5],1,.\train\labels\ppe_1133.txt,
907,.\train\images\ppe_1134.jpg,[5],1,.\train\labels\ppe_1134.txt,
908,.\train\images\ppe_1135.jpg,[2],1,.\train\labels\ppe_1135.txt,
909,.\train\images\ppe_1136.jpg,[5],1,.\train\labels\ppe_1136.txt,
910,.\train\images\ppe_1137.jpg,[5],1,.\train\labels\ppe_1137.txt,
911,.\train\images\ppe_1138.jpg,[5],1,.\train\labels\ppe_1138.txt,
912,.\train\images\ppe_1139.jpg,[1 4 5],1,.\train\labels\ppe_1139.txt,
913,.\train\images\ppe_1140.jpg,[1 2 4 5],1,.\train\labels\ppe_1140.txt,
914,.\train\images\ppe_1141.jpg,[5],1,.\train\labels\ppe_1141.txt,
915,.\train\images\ppe_1142.jpg,[1 2 4],1,.\train\labels\ppe_1142.txt,
916,.\train\images\ppe_1144.jpg,[5],1,.\train\labels\ppe_1144.txt,
917,.\train\images\ppe_1145.jpg,[2 3],1,.\train\labels\ppe_1145.txt,
918,.\train\images\ppe_1146.jpg,[2 3],1,.\train\labels\ppe_1146.txt,
919,.\train\images\ppe_1147.jpg,[5],1,.\train\labels\ppe_1147.txt,
920,.\train\images\ppe_1148.jpg,[1 4 5],1,.\train\labels\ppe_1148.txt,
921,.\train\images\ppe_1149.jpg,[1 5],1,.\train\labels\ppe_1149.txt,
922,.\train\images\ppe_1150.jpg,[4],1,.\train\labels\ppe_1150.txt,
923,.\train\images\ppe_1152.jpg,[2],1,.\train\labels\ppe_1152.txt,
924,.\train\images\ppe_1153.jpg,[2],1,.\train\labels\ppe_1153.txt,
925,.\train\images\ppe_1154.jpg,[5],1,.\train\labels\ppe_1154.txt,
926,.\train\images\ppe_1155.jpg,[5],1,.\train\labels\ppe_1155.txt,
927,.\train\images\ppe_1157.jpg,[1 5],1,.\train\labels\ppe_1157.txt,
928,.\train\images\ppe_1158.jpg,[1 5],1,.\train\labels\ppe_1158.txt,
929,.\train\images\ppe_1159.jpg,[4 5],1,.\train\labels\ppe_1159.txt,
930,.\train\images\ppe_1160.jpg,[1 5],1,.\train\labels\ppe_1160.txt,
931,.\train\images\ppe_1161.jpg,[5],1,.\train\labels\ppe_1161.txt,
932,.\train\images\ppe_1162.jpg,[5],1,.\train\labels\ppe_1162.txt,
933,.\train\images\ppe_1163.jpg,[3 4],1,.\train\labels\ppe_1163.txt,
934,.\train\images\ppe_1164.jpg,[1 4],1,.\train\labels\ppe_1164.txt,
935,.\train\images\ppe_1166.jpg,[2],1,.\train\labels\ppe_1166.txt,
936,.\train\images\ppe_1167.jpg,[5],1,.\train\labels\ppe_1167.txt,
937,.\train\images\ppe_1168.jpg,[1 5],1,.\train\labels\ppe_1168.txt,
938,.\train\images\ppe_1169.jpg,[4],1,.\train\labels\ppe_1169.txt,
939,.\train\images\ppe_1171.jpg,[1 3 4],1,.\train\labels\ppe_1171.txt,
940,.\train\images\ppe_1172.jpg,[3],1,.\train\labels\ppe_1172.txt,
941,.\train\images\ppe_1173.jpg,[3 5],1,.\train\labels\ppe_1173.txt,
942,.\train\images\ppe_1174.jpg,[1 2],1,.\train\labels\ppe_1174.txt,
943,.\train\images\ppe_1175.jpg,[1 5],1,.\train\labels\ppe_1175.txt,
944,.\train\images\ppe_1176.jpg,[1 4],1,.\train\labels\ppe_1176.txt,
945,.\train\images\ppe_1177.jpg,[5],1,.\train\labels\ppe_1177.txt,
946,.\train\images\ppe_1178.jpg,[5],1,.\train\labels\ppe_1178.txt,
947,.\train\images\ppe_1179.jpg,[5],1,.\train\labels\ppe_1179.txt,
948,.\train\images\ppe_1180.jpg,[1 2 3 5],1,.\train\labels\ppe_1180.txt,
949,.\train\images\ppe_1181.jpg,[5],1,.\train\labels\ppe_1181.txt,
950,.\train\images\ppe_1182.jpg,[5],1,.\train\labels\ppe_1182.txt,
951,.\train\images\ppe_1183.jpg,[5],1,.\train\labels\ppe_1183.txt,
952,.\train\images\ppe_1184.jpg,[1 4],1,.\train\labels\ppe_1184.txt,
953,.\train\images\ppe_1185.jpg,[1 4],1,.\train\labels\ppe_1185.txt,
954,.\train\images\ppe_1186.jpg,[1 4],1,.\train\labels\ppe_1186.txt,
955,.\train\images\ppe_1187.jpg,[3],1,.\train\labels\ppe_1187.txt,
956,.\train\images\ppe_1188.jpg,[2],1,.\train\labels\ppe_1188.txt,
957,.\train\images\ppe_1189.jpg,[2],1,.\train\labels\ppe_1189.txt,
958,.\train\images\ppe_1190.jpg,[1],1,.\train\labels\ppe_1190.txt,
